date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:30:22	93921/93921	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:18:24%20GMT	https://www.biketours.com/germany/three-river-bike-barge-rhine-moselle-and-saar/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/germany/three-river-bike-barge-rhine-moselle-and-saar/index.html	(from https://www.biketours.com/bike-boat/)
14:30:22	109019/109019	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2009:53:31%20GMT	https://www.biketours.com/germany/mosel-saar-bike-barge/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/germany/mosel-saar-bike-barge/index.html	(from https://www.biketours.com/bike-boat/)
14:30:23	99509/99509	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2010:23:48%20GMT	https://www.biketours.com/tours/northern-bavaria-bike-boat-main-river/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/tours/northern-bavaria-bike-boat-main-river/index.html	(from https://www.biketours.com/bike-boat/)
14:30:23	77905/77905	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2004:42:05%20GMT	https://www.biketours.com/germany/The-Altmuhl-Valley-and-Danube-River/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/germany/The-Altmuhl-Valley-and-Danube-River/index.html	(from https://www.biketours.com/bike-boat/)
14:30:24	78491/78491	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2023:29:54%20GMT	https://www.biketours.com/greece/ionian-islands-multisport-family-cruise/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/greece/ionian-islands-multisport-family-cruise/index.html	(from https://www.biketours.com/bike-boat/)
14:30:24	140398/140398	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:05:26%20GMT	https://www.biketours.com/holland/holland-bike-boat-southern-tour/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/holland/holland-bike-boat-southern-tour/index.html	(from https://www.biketours.com/bike-boat/)
14:30:25	808710/808710	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2014:42:54%20GMT	https://cdn.biketours.com/assets/comments/1342/1889/559aadd6_f895_4b29_8871_2a6de5160bf5.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1342/1889/559aadd6_f895_4b29_8871_2a6de5160bf5.jpg	(from https://www.biketours.com/reviews/)
14:30:25	84474/84474	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2010:24:18%20GMT	https://www.biketours.com/tours/tulip-tour-bike-and-boat-hollands-famous-tulip-fields/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/tours/tulip-tour-bike-and-boat-hollands-famous-tulip-fields/index.html	(from https://www.biketours.com/bike-boat/)
14:30:26	11356/11356	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2015:05:51%20GMT	https://cdn.biketours.com/assets/comments/1342/1889/559aadd6_f895_4b29_8871_2a6de5160bf5.160x160.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1342/1889/559aadd6_f895_4b29_8871_2a6de5160bf5.160x160.jpg	(from https://www.biketours.com/reviews/)
14:30:26	149481/149481	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2015:36:55%20GMT	https://www.biketours.com/holland/super-tulip-tour/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/holland/super-tulip-tour/index.html	(from https://www.biketours.com/bike-boat/)
14:30:27	124088/124088	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2011:24:42%20GMT	https://www.biketours.com/tours/germany-netherlands-belgium-by-bike-e-bike-and-boat/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/tours/germany-netherlands-belgium-by-bike-e-bike-and-boat/index.html	(from https://www.biketours.com/bike-boat/)
14:30:27	76016/76016	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2008:46:19%20GMT	https://www.biketours.com/holland/tulip-tour-on-the-allure-sarah/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/holland/tulip-tour-on-the-allure-sarah/index.html	(from https://www.biketours.com/bike-boat/)
14:30:28	106108/106108	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:09:30%20GMT	https://www.biketours.com/holland/holland-bike-boat-northern-tour/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/holland/holland-bike-boat-northern-tour/index.html	(from https://www.biketours.com/bike-boat/)
14:30:29	92084/92084	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2009:55:31%20GMT	https://www.biketours.com/holland/hollands-tulip-fields-and-historic-towns/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/holland/hollands-tulip-fields-and-historic-towns/index.html	(from https://www.biketours.com/bike-boat/)
14:30:29	104112/104112	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2009:46:01%20GMT	https://www.biketours.com/holland/sail-and-bike-to-picturesque-villages-and-nature-reserves/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/holland/sail-and-bike-to-picturesque-villages-and-nature-reserves/index.html	(from https://www.biketours.com/bike-boat/)
14:30:29	755834/755834	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2014:42:54%20GMT	https://cdn.biketours.com/assets/comments/1342/1889/7a90e1e1_2927_4066_9aff_2360d2e82c36.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1342/1889/7a90e1e1_2927_4066_9aff_2360d2e82c36.jpg	(from https://www.biketours.com/reviews/)
14:30:30	8581/8581	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2015:05:52%20GMT	https://cdn.biketours.com/assets/comments/1342/1889/7a90e1e1_2927_4066_9aff_2360d2e82c36.160x160.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1342/1889/7a90e1e1_2927_4066_9aff_2360d2e82c36.160x160.jpg	(from https://www.biketours.com/reviews/)
14:30:30	87778/87778	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2019:31:08%20GMT	https://www.biketours.com/holland/tulip-tour-magnifique-magnifique2/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/holland/tulip-tour-magnifique-magnifique2/index.html	(from https://www.biketours.com/bike-boat/)
14:30:30	123976/123976	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:06:14%20GMT	https://www.biketours.com/holland/tulip-tour-between-amsterdam-and-bruges/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/holland/tulip-tour-between-amsterdam-and-bruges/index.html	(from https://www.biketours.com/bike-boat/)
14:30:32	160976/160976	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2005:03:27%20GMT	https://www.biketours.com/italy/venice-to-mantua/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/italy/venice-to-mantua/index.html	(from https://www.biketours.com/bike-boat/)
14:30:32	112726/112726	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2008:30:31%20GMT	https://www.biketours.com/holland/southern-tour-bike-barge/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/holland/southern-tour-bike-barge/index.html	(from https://www.biketours.com/bike-boat/)
14:30:33	105194/105194	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2016:11:42%20GMT	https://www.biketours.com/holland/amsterdam-and-sea-bike-barge/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/holland/amsterdam-and-sea-bike-barge/index.html	(from https://www.biketours.com/bike-boat/)
14:30:34	39171/39171	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:38%20GMT	https://www.biketours.com/boat-andela-lora/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-andela-lora/index.html	(from https://www.biketours.com/boats/)
14:30:35	11694/11694	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2015:05:53%20GMT	https://cdn.biketours.com/assets/comments/1342/1889/06c038de_f670_411b_9011_790839d5bdf3.160x160.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1342/1889/06c038de_f670_411b_9011_790839d5bdf3.160x160.jpg	(from https://www.biketours.com/reviews/)
14:30:36	50088/50088	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:21:45%20GMT	https://www.biketours.com/boat-anna-antal/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-anna-antal/index.html	(from https://www.biketours.com/boats/)
14:30:42	711490/711490	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2014:42:54%20GMT	https://cdn.biketours.com/assets/comments/1342/1889/990ef3e3_398e_488d_925f_2924219417b4.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1342/1889/990ef3e3_398e_488d_925f_2924219417b4.jpg	(from https://www.biketours.com/reviews/)
14:30:42	3668976/3668976	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2014:42:54%20GMT	https://cdn.biketours.com/assets/comments/1342/1889/06c038de_f670_411b_9011_790839d5bdf3.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1342/1889/06c038de_f670_411b_9011_790839d5bdf3.jpg	(from https://www.biketours.com/reviews/)
14:30:42	686693/686693	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2008:30:39%20GMT	https://www.biketours.com/search/results/?search=true&sort=&tags=&search_q=&page_s=&type=3	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/search/results/index7472.html	(from https://www.biketours.com/find-my-tour/europe/)
14:30:43	35456/35456	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:03:09%20GMT	https://www.biketours.com/boat-ave-maria/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-ave-maria/index.html	(from https://www.biketours.com/boats/)
14:30:43	7016/7016	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2015:05:54%20GMT	https://cdn.biketours.com/assets/comments/1342/1889/990ef3e3_398e_488d_925f_2924219417b4.160x160.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1342/1889/990ef3e3_398e_488d_925f_2924219417b4.160x160.jpg	(from https://www.biketours.com/reviews/)
14:30:44	37981/37981	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:03:14%20GMT	https://www.biketours.com/boat-de-amsterdam/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-de-amsterdam/index.html	(from https://www.biketours.com/boats/)
14:30:45	36602/36602	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:38%20GMT	https://www.biketours.com/boats/clair-de-lune/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/clair-de-lune/index.html	(from https://www.biketours.com/boats/)
14:30:45	36633/36633	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:11:52%20GMT	https://www.biketours.com/boat-caprice/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-caprice/index.html	(from https://www.biketours.com/boats/)
14:30:46	30951/30951	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:38%20GMT	https://www.biketours.com/boat-de-holland/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-de-holland/index.html	(from https://www.biketours.com/boats/)
14:30:48	359732/359732	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2014:42:54%20GMT	https://cdn.biketours.com/assets/comments/1342/1889/7a0c4fac_396f_4319_a2cd_8efd41bdfaab.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1342/1889/7a0c4fac_396f_4319_a2cd_8efd41bdfaab.jpg	(from https://www.biketours.com/reviews/)
14:30:49	44174/44174	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:39%20GMT	https://www.biketours.com/boats/de-willemstad/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/de-willemstad/index.html	(from https://www.biketours.com/boats/)
14:30:50	43859/43859	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:40%20GMT	https://www.biketours.com/boats/elizabeth/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/elizabeth/index.html	(from https://www.biketours.com/boats/)
14:30:50	37515/37515	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2022:32:18%20GMT	https://www.biketours.com/boat-feniks/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-feniks/index.html	(from https://www.biketours.com/boats/)
14:30:51	39014/39014	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:41%20GMT	https://www.biketours.com/boat-harmonia/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-harmonia/index.html	(from https://www.biketours.com/boats/)
14:30:51	8202/8202	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2015:05:55%20GMT	https://cdn.biketours.com/assets/comments/1342/1889/7a0c4fac_396f_4319_a2cd_8efd41bdfaab.160x160.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1342/1889/7a0c4fac_396f_4319_a2cd_8efd41bdfaab.160x160.jpg	(from https://www.biketours.com/reviews/)
14:30:52	45623/45623	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:04:31%20GMT	https://www.biketours.com/boats/florentina/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/florentina/index.html	(from https://www.biketours.com/boats/)
14:30:52	39156/39156	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:04:34%20GMT	https://www.biketours.com/boats/iris/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/iris/index.html	(from https://www.biketours.com/boats/)
14:30:53	31525/31525	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:41%20GMT	https://www.biketours.com/boat-leafde-fan-fryslan/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-leafde-fan-fryslan/index.html	(from https://www.biketours.com/boats/)
14:31:17	3258041/3258041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2003:35:00%20GMT	https://cdn.biketours.com/assets/comments/1374/1888/66c88a8c_296f_4bd3_9488_d41f9a1fdc13.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1374/1888/66c88a8c_296f_4bd3_9488_d41f9a1fdc13.jpg	(from https://www.biketours.com/reviews/)
14:31:17	38443/38443	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:42%20GMT	https://www.biketours.com/boat-lestello/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-lestello/index.html	(from https://www.biketours.com/boats/)
14:31:18	56581/56581	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2010:22:03%20GMT	https://www.biketours.com/boat-liza-marleen/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-liza-marleen/index.html	(from https://www.biketours.com/boats/)
14:31:18	51121/51121	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2011:34:07%20GMT	https://www.biketours.com/boats/magellan/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/magellan/index.html	(from https://www.biketours.com/boats/)
14:31:19	8606/8606	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2023:42:14%20GMT	https://cdn.biketours.com/assets/comments/1374/1888/66c88a8c_296f_4bd3_9488_d41f9a1fdc13.160x160.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1374/1888/66c88a8c_296f_4bd3_9488_d41f9a1fdc13.160x160.jpg	(from https://www.biketours.com/reviews/)
14:31:20	31884/31884	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2021:04:06%20GMT	https://www.biketours.com/boat-mare-fan-fryslan/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-mare-fan-fryslan/index.html	(from https://www.biketours.com/boats/)
14:31:20	72767/72767	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:04:38%20GMT	https://www.biketours.com/boats/merlijn/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/merlijn/index.html	(from https://www.biketours.com/boats/)
14:31:21	33408/33408	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2022:47:17%20GMT	https://www.biketours.com/boat-melody/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-melody/index.html	(from https://www.biketours.com/boats/)
14:31:40	30031/30031	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2022:15:46%20GMT	https://www.biketours.com/boat-gandalf/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-gandalf/index.html	(from https://www.biketours.com/boats/)
14:31:41	37678/37678	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:42%20GMT	https://www.biketours.com/boats/ms-fluvius/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/ms-fluvius/index.html	(from https://www.biketours.com/boats/)
14:31:41	45781/45781	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2018:29:26%20GMT	https://www.biketours.com/boat-magnifique2/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-magnifique2/index.html	(from https://www.biketours.com/boats/)
14:31:42	4043658/4043658	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2003:35:01%20GMT	https://cdn.biketours.com/assets/comments/1374/1888/7ca3231a_d9de_457a_a654_295f4e24461e.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1374/1888/7ca3231a_d9de_457a_a654_295f4e24461e.jpg	(from https://www.biketours.com/reviews/)
14:31:44	10604/10604	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2023:42:15%20GMT	https://cdn.biketours.com/assets/comments/1374/1888/7ca3231a_d9de_457a_a654_295f4e24461e.160x160.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1374/1888/7ca3231a_d9de_457a_a654_295f4e24461e.160x160.jpg	(from https://www.biketours.com/reviews/)
14:31:44	46327/46327	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2021:18:31%20GMT	https://www.biketours.com/boat-magnifique3/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-magnifique3/index.html	(from https://www.biketours.com/boats/)
14:31:45	42324/42324	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:43%20GMT	https://www.biketours.com/boat-magnifique4/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-magnifique4/index.html	(from https://www.biketours.com/boats/)
14:31:45	31373/31373	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:43%20GMT	https://www.biketours.com/boat-normandie/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-normandie/index.html	(from https://www.biketours.com/boats/)
14:31:46	29786/29786	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:21:21%20GMT	https://www.biketours.com/boat-princess/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-princess/index.html	(from https://www.biketours.com/boats/)
14:31:46	36285/36285	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:21:47%20GMT	https://www.biketours.com/boat-quo-vadis/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-quo-vadis/index.html	(from https://www.biketours.com/boats/)
14:32:05	37948/37948	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:21:46%20GMT	https://www.biketours.com/boat-ms-se-manon/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-ms-se-manon/index.html	(from https://www.biketours.com/boats/)
14:32:06	34009/34009	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2019:44:44%20GMT	https://www.biketours.com/boat-fortuna/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-fortuna/index.html	(from https://www.biketours.com/boats/)
14:32:06	48216/48216	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:02:44%20GMT	https://www.biketours.com/boats/olympia/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/olympia/index.html	(from https://www.biketours.com/boats/)
14:32:08	3894209/3894209	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2003:35:01%20GMT	https://cdn.biketours.com/assets/comments/1374/1888/cc9cd415_cae0_4d54_88c7_21295f0d57cf.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1374/1888/cc9cd415_cae0_4d54_88c7_21295f0d57cf.jpg	(from https://www.biketours.com/reviews/)
14:32:10	36720/36720	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2010:22:07%20GMT	https://www.biketours.com/boat-panagiota/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-panagiota/index.html	(from https://www.biketours.com/boats/)
14:32:10	31587/31587	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:21:09%20GMT	https://www.biketours.com/boats/poseidon/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/poseidon/index.html	(from https://www.biketours.com/boats/)
14:32:11	29106/29106	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:23:11%20GMT	https://www.biketours.com/boat-magnifique/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-magnifique/index.html	(from https://www.biketours.com/boats/)
14:32:12	48338/48338	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:37:47%20GMT	https://www.biketours.com/boats/prinzessin-katharina/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/prinzessin-katharina/index.html	(from https://www.biketours.com/boats/)
14:32:12	36872/36872	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2001:32:33%20GMT	https://www.biketours.com/boat-romantica/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-romantica/index.html	(from https://www.biketours.com/boats/)
14:32:12	15080/15080	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2023:42:17%20GMT	https://cdn.biketours.com/assets/comments/1374/1888/cc9cd415_cae0_4d54_88c7_21295f0d57cf.160x160.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1374/1888/cc9cd415_cae0_4d54_88c7_21295f0d57cf.160x160.jpg	(from https://www.biketours.com/reviews/)
14:32:13	47878/47878	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:03:59%20GMT	https://www.biketours.com/boat-sailing-home/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-sailing-home/index.html	(from https://www.biketours.com/boats/)
14:32:14	34936/34936	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:36:01%20GMT	https://www.biketours.com/boat-sarah/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-sarah/index.html	(from https://www.biketours.com/boats/)
14:32:14	43009/43009	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:24:22%20GMT	https://www.biketours.com/boats/sena/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/sena/index.html	(from https://www.biketours.com/boats/)
14:32:24	1159048/1159048	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2003:35:01%20GMT	https://cdn.biketours.com/assets/comments/1374/1888/add8b012_5cbf_4dbd_8625_4f81395e2785.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1374/1888/add8b012_5cbf_4dbd_8625_4f81395e2785.jpg	(from https://www.biketours.com/reviews/)
14:32:24	53950/53950	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2017:12:39%20GMT	https://www.biketours.com/boats/swiss-crown/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/swiss-crown/index.html	(from https://www.biketours.com/boats/)
14:32:25	33579/33579	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2020:19:32%20GMT	https://www.biketours.com/boat-vita-pugna/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-vita-pugna/index.html	(from https://www.biketours.com/boats/)
14:32:25	42920/42920	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2009:47:22%20GMT	https://www.biketours.com/boats/vivienne/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/vivienne/index.html	(from https://www.biketours.com/boats/)
14:32:26	27912/27912	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:42:53%20GMT	https://www.biketours.com/boat-wapen-fan-fryslan/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-wapen-fan-fryslan/index.html	(from https://www.biketours.com/boats/)
14:32:26	41503/41503	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:29:11%20GMT	https://www.biketours.com/boat-wending/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-wending/index.html	(from https://www.biketours.com/boats/)
14:32:26	13816/13816	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2023:42:18%20GMT	https://cdn.biketours.com/assets/comments/1374/1888/add8b012_5cbf_4dbd_8625_4f81395e2785.160x160.jpeg	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/assets/comments/1374/1888/add8b012_5cbf_4dbd_8625_4f81395e2785.160x160.jpg	(from https://www.biketours.com/reviews/)
14:32:27	44493/44493	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2002:20:48%20GMT	https://www.biketours.com/boats/yolo/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boats/yolo/index.html	(from https://www.biketours.com/boats/)
14:32:27	48857/48857	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:23:35%20GMT	https://www.biketours.com/boat-zwaan/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/boat-zwaan/index.html	(from https://www.biketours.com/boats/)
